date,year,scl_gate_pass,l2a_representative_status,l2a_product_id,l1c_pairing_status,source_l1c_product_id,atmospheric_correction_method,reflectance_quantity,acolite_product_directory_count,acolite_phase6a_alignment_status
2021-06-02,2021,True,frozen_representative,S2A_MSIL2A_20210602T101031_N0500_R022_T34VCM_20230313T040411,exact_unique,S2A_MSIL1C_20210602T101031_N0500_R022_T34VCM_20230312T040328,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2021-06-05,2021,True,frozen_representative,S2A_MSIL2A_20210605T102021_N0500_R065_T34VCM_20230130T074617,exact_unique,S2A_MSIL1C_20210605T102021_N0500_R065_T34VCM_20230129T173124,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2021-06-07,2021,True,frozen_representative,S2B_MSIL2A_20210607T100559_N0500_R022_T34VCM_20230314T071412,exact_unique,S2B_MSIL1C_20210607T100559_N0500_R022_T34VCM_20230313T212809,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2021-06-10,2021,True,frozen_representative,S2B_MSIL2A_20210610T101559_N0500_R065_T34VCM_20230321T102457,exact_unique,S2B_MSIL1C_20210610T101559_N0500_R065_T34VCM_20230321T010521,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2021-06-12,2021,True,frozen_representative,S2A_MSIL2A_20210612T101031_N0500_R022_T34VCM_20230316T113702,exact_unique,S2A_MSIL1C_20210612T101031_N0500_R022_T34VCM_20230316T020649,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2021-06-15,2021,True,frozen_representative,S2A_MSIL2A_20210615T102021_N0500_R065_T34VCM_20230216T024207,exact_unique,S2A_MSIL1C_20210615T102021_N0500_R065_T34VCM_20230215T145621,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2021-06-17,2021,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2021-06-20,2021,True,frozen_representative,S2B_MSIL2A_20210620T101559_N0500_R065_T34VCM_20230308T092944,exact_unique,S2B_MSIL1C_20210620T101559_N0500_R065_T34VCM_20230308T041343,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2021-06-22,2021,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2021-06-25,2021,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2021-06-27,2021,True,frozen_representative,S2B_MSIL2A_20210627T100559_N0500_R022_T34VCM_20230318T220525,exact_unique,S2B_MSIL1C_20210627T100559_N0500_R022_T34VCM_20230318T171149,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2021-06-30,2021,True,frozen_representative,S2B_MSIL2A_20210630T101559_N0500_R065_T34VCM_20230319T172945,exact_unique,S2B_MSIL1C_20210630T101559_N0500_R065_T34VCM_20230319T094526,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2021-07-02,2021,True,frozen_representative,S2A_MSIL2A_20210702T101031_N0500_R022_T34VCM_20230125T130514,exact_unique,S2A_MSIL1C_20210702T101031_N0500_R022_T34VCM_20230125T004211,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2021-07-05,2021,True,frozen_representative,S2A_MSIL2A_20210705T102031_N0500_R065_T34VCM_20230123T033750,exact_unique,S2A_MSIL1C_20210705T102031_N0500_R065_T34VCM_20230122T155553,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2021-07-07,2021,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2021-07-10,2021,True,frozen_representative,S2B_MSIL2A_20210710T101559_N0500_R065_T34VCM_20230204T215947,exact_unique,S2B_MSIL1C_20210710T101559_N0500_R065_T34VCM_20230204T123859,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2021-07-12,2021,True,frozen_representative,S2A_MSIL2A_20210712T101031_N0500_R022_T34VCM_20230206T131341,exact_unique,S2A_MSIL1C_20210712T101031_N0500_R022_T34VCM_20230205T153012,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2021-07-15,2021,True,frozen_representative,S2A_MSIL2A_20210715T102031_N0500_R065_T34VCM_20230129T103739,exact_unique,S2A_MSIL1C_20210715T102031_N0500_R065_T34VCM_20230129T073741,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2021-07-17,2021,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2021-07-20,2021,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2021-07-22,2021,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2021-07-25,2021,True,frozen_representative,S2A_MSIL2A_20210725T102031_N0500_R065_T34VCM_20230128T072917,exact_unique,S2A_MSIL1C_20210725T102031_N0500_R065_T34VCM_20230127T211038,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2021-07-27,2021,True,frozen_representative,S2B_MSIL2A_20210727T100559_N0500_R022_T34VCM_20230222T034550,exact_unique,S2B_MSIL1C_20210727T100559_N0500_R022_T34VCM_20230221T195644,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2021-07-30,2021,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2021-08-01,2021,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2021-08-04,2021,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2021-08-06,2021,True,frozen_representative,S2B_MSIL2A_20210806T100559_N0500_R022_T34VCM_20230211T085202,exact_unique,S2B_MSIL1C_20210806T100559_N0500_R022_T34VCM_20230210T231649,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2021-08-09,2021,True,frozen_representative,S2B_MSIL2A_20210809T101559_N0500_R065_T34VCM_20230116T103230,exact_unique,S2B_MSIL1C_20210809T101559_N0500_R065_T34VCM_20230116T012618,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2021-08-11,2021,True,frozen_representative,S2A_MSIL2A_20210811T101031_N0500_R022_T34VCM_20230116T212140,exact_unique,S2A_MSIL1C_20210811T101031_N0500_R022_T34VCM_20230116T084428,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2021-08-14,2021,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2021-08-16,2021,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2021-08-19,2021,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2021-08-21,2021,True,frozen_representative,S2A_MSIL2A_20210821T101031_N0500_R022_T34VCM_20230119T144054,exact_unique,S2A_MSIL1C_20210821T101031_N0500_R022_T34VCM_20230119T063518,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2021-08-24,2021,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2021-08-26,2021,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2021-08-29,2021,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2021-08-31,2021,True,frozen_representative,S2A_MSIL2A_20210831T101031_N0500_R022_T34VCM_20230122T035831,exact_unique,S2A_MSIL1C_20210831T101031_N0500_R022_T34VCM_20230121T150613,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2021-09-03,2021,True,frozen_representative,S2A_MSIL2A_20210903T102021_N0500_R065_T34VCM_20230110T145151,exact_unique,S2A_MSIL1C_20210903T102021_N0500_R065_T34VCM_20230110T004639,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2021-09-05,2021,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2021-09-08,2021,True,frozen_representative,S2B_MSIL2A_20210908T101559_N0500_R065_T34VCM_20230116T194420,exact_unique,S2B_MSIL1C_20210908T101559_N0500_R065_T34VCM_20230116T102914,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2021-09-10,2021,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2021-09-13,2021,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2021-09-15,2021,True,frozen_representative,S2B_MSIL2A_20210915T100629_N0500_R022_T34VCM_20230117T160231,exact_unique,S2B_MSIL1C_20210915T100629_N0500_R022_T34VCM_20230117T080028,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2021-09-18,2021,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2021-09-20,2021,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2021-09-23,2021,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2021-09-25,2021,True,frozen_representative,S2B_MSIL2A_20210925T101019_N0500_R022_T34VCM_20230114T073621,exact_unique,S2B_MSIL1C_20210925T101019_N0500_R022_T34VCM_20230113T183335,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2021-09-28,2021,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2021-09-30,2021,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2021-10-03,2021,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2021-10-05,2021,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2021-10-08,2021,True,frozen_representative,S2B_MSIL2A_20211008T101829_N0500_R065_T34VCM_20230107T082135,exact_unique,S2B_MSIL1C_20211008T101829_N0500_R065_T34VCM_20230106T215021,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2021-10-10,2021,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2021-10-13,2021,True,frozen_representative,S2A_MSIL2A_20211013T101951_N0500_R065_T34VCM_20230115T025636,exact_unique,S2A_MSIL1C_20211013T101951_N0500_R065_T34VCM_20230114T211356,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2021-10-15,2021,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2021-10-18,2021,True,frozen_representative,S2B_MSIL2A_20211018T101939_N0500_R065_T34VCM_20230111T001402,exact_unique,S2B_MSIL1C_20211018T101939_N0500_R065_T34VCM_20230110T151113,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2021-10-20,2021,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2021-10-23,2021,True,frozen_representative,S2A_MSIL2A_20211023T102101_N0500_R065_T34VCM_20230104T155031,exact_unique,S2A_MSIL1C_20211023T102101_N0500_R065_T34VCM_20230104T080015,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2021-10-25,2021,True,frozen_representative,S2B_MSIL2A_20211025T101029_N0500_R022_T34VCM_20230103T124020,exact_unique,S2B_MSIL1C_20211025T101029_N0500_R022_T34VCM_20230103T015018,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2021-10-28,2021,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2021-10-30,2021,True,frozen_representative,S2A_MSIL2A_20211030T101141_N0500_R022_T34VCM_20230106T162512,exact_unique,S2A_MSIL1C_20211030T101141_N0500_R022_T34VCM_20230106T101931,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2021-11-02,2021,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2021-11-04,2021,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2021-11-07,2021,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2021-11-12,2021,True,frozen_representative,S2A_MSIL2A_20211112T102251_N0500_R065_T34VCM_20221231T115046,exact_unique,S2A_MSIL1C_20211112T102251_N0500_R065_T34VCM_20221231T071728,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2021-11-14,2021,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2021-11-17,2021,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2021-11-19,2021,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2021-11-22,2021,True,frozen_representative,S2A_MSIL2A_20211122T102331_N0500_R065_T34VCM_20221229T221536,exact_unique,S2A_MSIL1C_20211122T102331_N0500_R065_T34VCM_20221229T195455,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2021-11-24,2021,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2021-11-27,2021,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2021-11-29,2021,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2021-12-04,2021,True,frozen_representative,S2B_MSIL2A_20211204T101309_N0500_R022_T34VCM_20221224T020344,exact_unique,S2B_MSIL1C_20211204T101309_N0500_R022_T34VCM_20221223T195742,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2021-12-07,2021,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2021-12-14,2021,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2021-12-17,2021,True,frozen_representative,S2B_MSIL2A_20211217T102329_N0500_R065_T34VCM_20221228T160151,exact_unique,S2B_MSIL1C_20211217T102329_N0500_R065_T34VCM_20221228T091556,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2021-12-24,2021,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2021-12-27,2021,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2022-01-03,2022,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2022-01-06,2022,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2022-01-13,2022,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2022-01-16,2022,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2022-01-18,2022,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2022-01-21,2022,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2022-01-26,2022,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2022-01-28,2022,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2022-01-31,2022,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2022-02-02,2022,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2022-02-05,2022,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2022-02-07,2022,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2022-02-10,2022,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2022-02-12,2022,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2022-02-15,2022,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2022-02-17,2022,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2022-02-20,2022,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2022-02-22,2022,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2022-02-25,2022,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2022-02-27,2022,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2022-03-02,2022,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2022-03-04,2022,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2022-03-07,2022,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2022-03-09,2022,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2022-03-12,2022,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2022-03-14,2022,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2022-03-17,2022,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2022-03-19,2022,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2022-03-22,2022,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2022-03-24,2022,True,frozen_representative,S2B_MSIL2A_20220324T100649_N0510_R022_T34VCM_20240522T201307,exact_unique,S2B_MSIL1C_20220324T100649_N0510_R022_T34VCM_20240522T170647,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2022-03-27,2022,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2022-03-29,2022,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2022-04-01,2022,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2022-04-03,2022,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2022-04-06,2022,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2022-04-08,2022,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2022-04-11,2022,True,frozen_representative,S2A_MSIL2A_20220411T101601_N0510_R065_T34VCM_20240524T081910,exact_unique,S2A_MSIL1C_20220411T101601_N0510_R065_T34VCM_20240524T020040,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2022-04-13,2022,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2022-04-16,2022,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2022-04-18,2022,True,frozen_representative,S2A_MSIL2A_20220418T100601_N0510_R022_T34VCM_20240605T031409,exact_unique,S2A_MSIL1C_20220418T100601_N0510_R022_T34VCM_20240605T000525,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2022-04-21,2022,True,frozen_representative,S2A_MSIL2A_20220421T101601_N0510_R065_T34VCM_20240619T155847,exact_unique,S2A_MSIL1C_20220421T101601_N0510_R065_T34VCM_20240619T094715,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2022-04-23,2022,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2022-04-26,2022,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2022-04-28,2022,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2022-05-01,2022,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2022-05-03,2022,True,frozen_representative,S2B_MSIL2A_20220503T100549_N0510_R022_T34VCM_20240611T022933,exact_unique,S2B_MSIL1C_20220503T100549_N0510_R022_T34VCM_20240610T224557,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2022-05-06,2022,True,frozen_representative,S2B_MSIL2A_20220506T101559_N0510_R065_T34VCM_20240612T204458,exact_unique,S2B_MSIL1C_20220506T101559_N0510_R065_T34VCM_20240612T152624,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2022-05-08,2022,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2022-05-11,2022,True,frozen_representative,S2A_MSIL2A_20220511T101601_N0510_R065_T34VCM_20240617T140748,exact_unique,S2A_MSIL1C_20220511T101601_N0510_R065_T34VCM_20240617T083749,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2022-05-13,2022,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2022-05-16,2022,True,frozen_representative,S2B_MSIL2A_20220516T101559_N0510_R065_T34VCM_20240611T084724,exact_unique,S2B_MSIL1C_20220516T101559_N0510_R065_T34VCM_20240611T033627,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2022-05-18,2022,True,frozen_representative,S2A_MSIL2A_20220518T100601_N0510_R022_T34VCM_20240619T015458,exact_unique,S2A_MSIL1C_20220518T100601_N0510_R022_T34VCM_20240618T192154,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2022-05-21,2022,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2022-05-23,2022,True,frozen_representative,S2B_MSIL2A_20220523T100559_N0510_R022_T34VCM_20240615T181903,exact_unique,S2B_MSIL1C_20220523T100559_N0510_R022_T34VCM_20240615T150016,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2022-05-26,2022,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2022-05-28,2022,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2022-05-31,2022,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2022-06-02,2022,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2022-06-05,2022,True,frozen_representative,S2B_MSIL2A_20220605T101559_N0510_R065_T34VCM_20240630T004608,exact_unique,S2B_MSIL1C_20220605T101559_N0510_R065_T34VCM_20240629T185114,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2022-06-07,2022,True,frozen_representative,S2A_MSIL2A_20220607T100601_N0510_R022_T34VCM_20240714T234043,exact_unique,S2A_MSIL1C_20220607T100601_N0510_R022_T34VCM_20240714T182335,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2022-06-10,2022,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2022-06-12,2022,True,frozen_representative,S2B_MSIL2A_20220612T100559_N0510_R022_T34VCM_20240702T053752,exact_unique,S2B_MSIL1C_20220612T100559_N0510_R022_T34VCM_20240702T024330,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2022-06-15,2022,True,frozen_representative,S2B_MSIL2A_20220615T101559_N0510_R065_T34VCM_20240707T201732,exact_unique,S2B_MSIL1C_20220615T101559_N0510_R065_T34VCM_20240707T140901,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2022-06-17,2022,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2022-06-20,2022,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2022-06-22,2022,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
2022-06-25,2022,True,frozen_representative,S2B_MSIL2A_20220625T101559_N0510_R065_T34VCM_20240629T115118,exact_unique,S2B_MSIL1C_20220625T101559_N0510_R065_T34VCM_20240629T052317,ACOLITE,rhos,1,eligible_exact_l1c_product_found
2022-06-27,2022,False,no_representative_frozen_scl_gate_failed,,no_l2a_representative_for_date,,ACOLITE,rhos,0,not_eligible_no_frozen_l2a_representative
